Code,row,Coded_med,Weight,Code2,Weight02
N4.50.1.5,6,IHC Phalatrika,1,N4.50.1.5,5
N4.50.1.5,7,Madiphala,1,V2.63,2
N4.50.1.5,8,Nisa Amalaki,1,N4.0,2
N4.50.1.5,9,Saptamrut Loha,1,S14.21,2
N4.50.1.5,10,Sathadautham,1,V2.9,1
N4.50.1.5,11,Sudarshan Ghana,1,M16.0,1
N4.50.1.5,12,Thriphaladi Coconut,1,MS G1.0,1
N4.50.1.5,13,Triphala Guggulu DS,1,S13.11,2
N4.50.1.5,14,Vinayakanjanam,1,N4.19,1
N4.50.1.5,15,,,S18.0,3
N4.50.1.5,16,,,M10.2,2
N4.50.1.5,17,,,S14.0,1
N4.50.1.5,18,,,A12.0,1
N4.50.1.5,19,,,S16.20.0,1
N4.50.1.5,20,,,G6.0,1
N4.50.1.5,21,,,A6.0,1
N4.50.1.5,22,,,N2.21.0,1
N4.50.1.5,23,,,S4.0,1
N4.50.1.5,24,,,N4.12,1
N4.50.1.5,25,,,S16.21.0,1
N4.50.1.5,26,,,M18.9.14,1
N4.50.1.5,27,,,S12.0,1
N4.50.1.5,28,,,S16.1,1
N4.50.1.5,29,,,A11.10,1
N4.50.1.5,30,,,A13.0,1
N4.50.1.5,31,,,V1.0,1
N4.50.10,1,Chandanadi Anjanam,1,M2.0,1
N4.50.10,2,Eye Plus,1,S16.0,1
N4.50.10,3,Guduchyadi,1,N4.50.10,1
N4.50.10,4,Saptamrut Loha,1,,
N4.50.10,5,Sudarshan Ghana,1,,
N4.50.2.0,1,Abhyanga,2,A6.2,1
N4.50.2.0,2,Abhyanga-Netra,1,P5.4,1
N4.50.2.0,3,Yoga,1,S3.3,1
N4.50.2.0,4,Akshabeejadi,5,MS G1.0,3
N4.50.2.0,5,Anu,1,V2.10,1
N4.50.2.0,6,Arjuna,1,N4.0,5
N4.50.2.0,7,Ashwagandhadi,1,N4.50.2.0,8
N4.50.2.0,8,Avipathi,2,A5.0,1
N4.50.2.0,9,Balashwagandha 101 Plus,1,V2.2,1
N4.50.2.0,10,Balashwagandhadi,1,V5.1,1
N4.50.2.0,11,Brihat Vata Chintamani Plain,1,V2.63,2
N4.50.2.0,12,Brihath Saindhavadya,1,S18.0,1
N4.50.2.0,13,Chandraprabha,1,S13.11,2
N4.50.2.0,14,Chyavanaprasam,1,V2.0,3
N4.50.2.0,15,D Nil,1,M1,1
N4.50.2.0,16,Darsana,3,S5.0,1
N4.50.2.0,17,Dhanadarasnadi,2,Y1,1
N4.50.2.0,18,Dhara-Dhanyamala-Sarvanga,1,k12.0,1
N4.50.2.0,19,Dhara-Kashaya-Netra,2,N4.50.2.1,3
N4.50.2.0,20,Dhara-Kashaya-Sarvanga,1,A6.0,1
N4.50.2.0,21,Dhara-Taila-Shiro,2,k12.9,1
N4.50.2.0,22,Dhara-Takra-Sarvanga,1,M2.0,1
N4.50.2.0,23,Diabecon DS,1,N4.50.2.4,1
N4.50.2.0,24,Dietetics Rounds,1,N4.40.0,1
N4.50.2.0,25,Ekangaveera,1,N4.50.8,1
N4.50.2.0,26,Eye Plus,1,N4.40.5,1
N4.50.2.0,27,Geriforte,1,V2.23,3
N4.50.2.0,28,IHC Gokshura,1,S14.21,1
N4.50.2.0,29,IHC Punarnava,1,A12.0,1
N4.50.2.0,30,IHC Stira(Orila),1,S14.7,1
N4.50.2.0,31,Jeerakadhyarishtam,1,U3.0,1
N4.50.2.0,32,Kaisora Guggulu DS,1,N4.12,1
N4.50.2.0,33,Kalyanaksharam,1,,
N4.50.2.0,34,Ksheerabala,2,,
N4.50.2.0,35,Mahasapthamruthaloham,1,,
N4.50.2.0,36,Manasamithra,1,,
N4.50.2.0,37,Manoll Malt,1,,
N4.50.2.0,38,Mukkadi,2,,
N4.50.2.0,39,Murivenna,1,,
N4.50.2.0,40,Nasya-Pratimarsha,1,,
N4.50.2.0,41,Nasya,1,,
N4.50.2.0,42,Nethramrutham,1,,
N4.50.2.0,43,Niruryadi,1,,
N4.50.2.0,44,Optha,3,,
N4.50.2.0,45,Oushadha 5,1,,
N4.50.2.0,46,Palsinuron,1,,
N4.50.2.0,47,Pathyakshadhathryadi,2,,
N4.50.2.0,48,Pathyashadangam,2,,
N4.50.2.0,49,Patoladi,1,,
N4.50.2.0,50,Phalathrika,1,,
N4.50.2.0,51,Punaranavadi,1,,
N4.50.2.0,52,Rasnaerandadi,1,,
N4.50.2.0,53,Sahacharadi,1,,
N4.50.2.0,54,Sallaki M R,1,,
N4.50.2.0,55,Sallaki Plus,1,,
N4.50.2.0,56,Sameerapanchakam,1,,
N4.50.2.0,57,Saptamrut Loha,2,,
N4.50.2.0,58,Seka-Netra,1,,
N4.50.2.0,59,Shiva,2,,
N4.50.2.0,60,Snehapana,1,,
N4.50.2.0,61,Sunetra,2,,
N4.50.2.0,62,Sweda-Bashpa(Steam Bath),1,,
N4.50.2.0,63,Sweda-CPS (Podikizhi)-Sarvanga,1,,
N4.50.2.0,64,Sweda-PPS(Elakizhi)-Ardhanga,1,,
N4.50.2.0,65,Sweda-PPS-Sarvanga,1,,
N4.50.2.0,66,Sweda-SSPS(Navara Kizhi) - Netra,1,,
N4.50.2.0,67,Sweda-SSPS(Navara Kizhi)-Netra,1,,
N4.50.2.0,68,Tankan,1,,
N4.50.2.0,69,Tarpanam-Netra,1,,
N4.50.2.0,70,Trayodasanga Guggulu DS,1,,
N4.50.2.0,71,Varanadi,2,,
N4.50.2.0,72,Vasaguloochyadi,1,,
N4.50.2.0,73,Vasti-Kati,1,,
N4.50.2.0,74,Virechana-Nitya,1,,
N4.50.2.0,75,Yashtimadhu,1,,
N4.50.2.1,1,Abhyanga,1,M1,1
N4.50.2.1,2,Yoga,1,S5.0,1
N4.50.2.1,3,Akshabeejadi,3,Y1,1
N4.50.2.1,4,Arogyavardhini,1,k12.0,2
N4.50.2.1,5,Atrisor,1,N4.50.2.0,3
N4.50.2.1,6,Chandraprabha,1,N4.50.2.1,6
N4.50.2.1,7,Chinchadi,1,A6.0,1
N4.50.2.1,8,D Nil,1,V2.0,1
N4.50.2.1,9,Decrin Plus,1,k12.9,1
N4.50.2.1,10,Dhanadarasnadi,1,M2.0,1
N4.50.2.1,11,Dhara-Dhanyamala-Sarvanga,1,P2.0,1
N4.50.2.1,12,Dhara-Kashaya-Netra,1,N4.0,2
N4.50.2.1,13,Dhara-Kashaya-Sarvanga,1,M13.0,1
N4.50.2.1,14,Dhara-Ksheera-Shiro,1,S16.0,2
N4.50.2.1,15,Dhara-Taila-Shiro,1,S13.19,1
N4.50.2.1,16,Dhara-Takra-Sarvanga,1,S14.21,2
N4.50.2.1,17,Diabecon DS,1,V2.10,1
N4.50.2.1,18,Eye Plus,1,V2.23,2
N4.50.2.1,19,Gokshuradi Guggulu,1,MS G1.0,1
N4.50.2.1,20,Guduchi,2,A12.0,1
N4.50.2.1,21,Jeevanthyadi,1,V2.63,1
N4.50.2.1,22,Kaisora Guggulu,1,S13.11,1
N4.50.2.1,23,Kashyapa,1,K10.38A,1
N4.50.2.1,24,Lepam Ekanga,1,S14.7,1
N4.50.2.1,25,Lepam-Mastaka (Forehead),1,U3.0,1
N4.50.2.1,26,Mahasapthamruthaloham,1,,
N4.50.2.1,27,Mukkadi,1,,
N4.50.2.1,28,Nasya,1,,
N4.50.2.1,29,Nethramrutham,1,,
N4.50.2.1,30,Oushadha 1,1,,
N4.50.2.1,31,Oushadha 5,1,,
N4.50.2.1,32,Pathyapunarnnavadi,1,,
N4.50.2.1,33,Pathyashadangam,1,,
N4.50.2.1,34,Pigmento,1,,
N4.50.2.1,35,Rheumaheal Balm,1,,
N4.50.2.1,36,Rumalaya Forte,1,,
N4.50.2.1,37,Sadyo Vamana,1,,
N4.50.2.1,38,Saptamrut Loha,1,,
N4.50.2.1,39,Seka-Netra,1,,
N4.50.2.1,40,Snehapana,1,,
N4.50.2.1,41,Sunetra,1,,
N4.50.2.1,42,Sweda-Bashpa(Steam Bath),1,,
N4.50.2.1,43,Sweda-CPS (Podikizhi)-Sarvanga,1,,
N4.50.2.1,44,Sweda-PPS (Eye),1,,
N4.50.2.1,45,Sweda-PPS(Elakizhi)-Ekanga,1,,
N4.50.2.1,46,Sweda-SSPS(Navara Kizhi)-Sarvanga,1,,
N4.50.2.1,47,Tarpanam-Netra,1,,
N4.50.2.1,48,Thikthakam,1,,
N4.50.2.1,49,Thimiranjanam,1,,
N4.50.2.1,50,Trimpil,1,,
N4.50.2.1,51,Udwarthana (Sarvanga),1,,
N4.50.2.1,52,Varanadi,1,,
N4.50.2.1,53,Vidalaka-Netra,1,,
N4.50.2.1,54,Vidaryadi,1,,
N4.50.2.1,55,Vinayakanjanam,1,,
N4.50.2.1,56,Virechana-Nitya,1,,
N4.50.2.1,57,Vrikshamla,1,,
N4.50.2.1,58,Zeotone Gel,1,,
N4.50.2.4,1,Abhaya,1,N4.50.2.4,2
N4.50.2.4,2,Abhyanga,1,P5.0,1
N4.50.2.4,3,Abhyanga-Ekanga,1,V2.10,1
N4.50.2.4,4,Akshabeejadi,1,N4.40.0,1
N4.50.2.4,5,Arogyavardhini,1,N4.50.2.0,1
N4.50.2.4,6,Avipathi,1,N4.0,1
N4.50.2.4,7,Brihat Vata Chintamani Plain,1,N4.50.8,1
N4.50.2.4,8,Darsana,1,N4.40.5,1
N4.50.2.4,9,Dhanwantaram (101),1,MS G1.0,1
N4.50.2.4,10,Dhara-Kashaya-Netra,1,V2.23,1
N4.50.2.4,11,Dhara-Taila-Shiro,1,,
N4.50.2.4,12,IHC Guduci Fresh,1,,
N4.50.2.4,13,Kaisora Guggulu DS,1,,
N4.50.2.4,14,Kalasaakadi,1,,
N4.50.2.4,15,Nethramrutham,2,,
N4.50.2.4,16,Oil Application - Ekanga,1,,
N4.50.2.4,17,Optha,1,,
N4.50.2.4,18,Seka-Netra,1,,
N4.50.2.4,19,Snehapana,1,,
N4.50.2.4,20,Sweda-Bashpa(Steam Bath),1,,
N4.50.2.4,21,Sweda-PPS (Eye),1,,
N4.50.2.4,22,Sweda-PPS(Elakizhi)-Ekanga,1,,
N4.50.2.4,23,Sweda-SSPS(Navara Kizhi)-Ekanga,1,,
N4.50.2.4,24,Tarpanam-Netra - Mini,1,,
N4.50.2.4,25,Tarpanam-Netra,1,,
N4.50.2.4,26,Vidalaka-Netra,1,,
N4.50.2.4,27,Virechana-Nitya,1,,
N4.50.8,1,Anjana,1,N4.50.2.4,1
N4.50.8,2,Brihat Vata Chintamani Plain,1,N4.40.0,1
N4.50.8,3,Patoladi,1,N4.50.2.0,1
N4.50.8,4,Sunetra,1,N4.0,1
N4.50.8,5,Tribhuvan Kriti,1,N4.50.8,1
N4.50.8,6,Vidaryadi,1,N4.40.5,1
N4.50.8,7,,,MS G1.0,1
N4.50.8,8,,,V2.23,1
N4.50.9,1,Abhyanga,1,V2.0,3
N4.50.9,2,Akshabeejadi,1,D0.0,1
N4.50.9,3,Amavatari,1,N2.18,1
N4.50.9,4,Amlapitta Mishrana,1,N2.21.0,1
N4.50.9,5,Amrutharishtam,1,N2.21.1,1
N4.50.9,6,Amruthotharam,1,P5.0,3
N4.50.9,7,Anjana,3,B5,1
N4.50.9,8,Aschyotanam(Prakshalanam) + Bandhana - NETRA,1,M2.0,7
N4.50.9,9,Avipathi,1,M10.2,2
N4.50.9,10,Balaguluchyadi,1,S3.3,1
N4.50.9,11,Brahmi Drakshadi,1,V2.10,2
N4.50.9,12,Brihath Saindhavadya,1,A4.0,2
N4.50.9,13,Bringamalakadi,1,A6.0,3
N4.50.9,14,Catropa,3,A7.0,1
N4.50.9,15,Chandanadi Anjanam,1,V2.63,6
N4.50.9,16,Coligo,1,N2.9,2
N4.50.9,17,Darsana,2,V2.2,1
N4.50.9,18,Dasamoola,1,M18.11.0,1
N4.50.9,19,Dhanadarasnadi,2,V2.13,1
N4.50.9,20,Dhanwantaram,1,A16.0,1
N4.50.9,21,Dhara-Dhanyamala-Sarvanga,1,A5.0,1
N4.50.9,22,Dhatri Loha,1,K2.0,2
N4.50.9,23,Diabecon DS,1,M18.9.3,1
N4.50.9,24,Dietetics Rounds,2,P5.4,2
N4.50.9,25,Dologran,1,N4.50.9,21
N4.50.9,26,Drakshadi,1,A13.0,2
N4.50.9,27,Eye Plus,10,M10.1,2
N4.50.9,28,Flexy,2,S16.0,5
N4.50.9,29,Gandha,1,A5.3,1
N4.50.9,30,Garudanjanam,1,S1.0,1
N4.50.9,31,Glysikot,1,S14.0,3
N4.50.9,32,Guduchi,2,S14.21,2
N4.50.9,33,Hinguvachadi,2,M5.1,1
N4.50.9,34,Honey,1,V2.23,2
N4.50.9,35,IHC Triphala,1,N4.49.2,1
N4.50.9,36,Insulan-D,1,V2.36,2
N4.50.9,37,Jeerakadhyarishtam,1,O1.3,1
N4.50.9,38,Kashaya,2,M18.9.2,3
N4.50.9,39,Kottamchukkadi,1,N4.0,4
N4.50.9,40,Ksheerabala,2,M13.0,1
N4.50.9,41,Ksheerabala Avarti,1,N4.35,2
N4.50.9,42,Kusumolin,1,N4.40.20.0,1
N4.50.9,43,Lepam Ekanga,2,M16.0,1
N4.50.9,44,Lepam-Mukha (Facial),1,V2.75,1
N4.50.9,45,Lipomap,1,K10.52.8,1
N4.50.9,46,Lumbaton,1,S14.16,1
N4.50.9,47,M2 Tone,1,G9.0,1
N4.50.9,48,Manasamithra,2,A2.0,2
N4.50.9,49,Mukkadi,1,G6.0,1
N4.50.9,50,Nalikeranjanam,1,A3.0,2
N4.50.9,51,Nasya,1,N4.13,1
N4.50.9,52,Nethramrutham,5,G9.1,1
N4.50.9,53,Nisakathakadi Ks Sookshma,1,N4.46.2.3,1
N4.50.9,54,Oil Application - Ekanga,2,N4.25,1
N4.50.9,55,Optha,2,K4.10,1
N4.50.9,56,Ossigen,1,S18.0,2
N4.50.9,57,Oushadha 9,1,MS G1.0,1
N4.50.9,58,Padabhyanga,2,S2.23,1
N4.50.9,59,Panchamrita Loha Guggulu,2,S18.1,2
N4.50.9,60,Pathyakshadhathryadi,1,M18.9.0,1
N4.50.9,61,Phalathrika,1,,
N4.50.9,62,Prabhanjanam,1,,
N4.50.9,63,Prakruti Analysis,2,,
N4.50.9,64,Prasaranyadi,1,,
N4.50.9,65,Pravala,1,,
N4.50.9,66,Rasarajeshwar,1,,
N4.50.9,67,Rasnaerandadi,1,,
N4.50.9,68,RasnaSapthakam,1,,
N4.50.9,69,Sallaki M R,1,,
N4.50.9,70,Sathadautham,1,,
N4.50.9,71,Seka-Netra,1,,
N4.50.9,72,Shatavari Kalpa,1,,
N4.50.9,73,Spazex Cap (D Spas),1,,
N4.50.9,74,Stefit,1,,
N4.50.9,75,Sudarshan Ghana,2,,
N4.50.9,76,Sukumaram,2,,
N4.50.9,77,Sunetra,6,,
N4.50.9,78,Sweda-CPS (Podikizhi )-Ardhanga,1,,
N4.50.9,79,Sweda-CPS (Podikizhi)-Sarvanga,2,,
N4.50.9,80,Sweda-PPS(Elakizhi)-Ardhanga,1,,
N4.50.9,81,Sweda-PPS(Elakizhi)-Ekanga,1,,
N4.50.9,82,Sweda-PPS-Sarvanga,2,,
N4.50.9,83,Thriphaladi Coconut,1,,
N4.50.9,84,Trayodasanga Guggulu,3,,
N4.50.9,85,Trimpil,1,,
N4.50.9,86,Triphala,2,,
N4.50.9,87,Varanadi,1,,
N4.50.9,88,Vasant Kusumakar Plain,1,,
N4.50.9,89,Vasant Kusumakar Gold,1,,
N4.50.9,90,Vasti-Anuvasana,1,,
N4.50.9,91,Vasti-Asthapana-Ksheera,1,,
N4.50.9,92,Vasti-Greeva,2,,
N4.50.9,93,Vasti-Janu (Both),1,,
N4.50.9,94,Vasti-Kati,1,,
N4.50.9,95,Vinayakanjanam,4,,
N4.50.9,96,Yoga session,1,,
N4.51.0,1,Abhyanga,1,V2.0,1
N4.51.0,2,Abhyanga-Ekanga,1,K4.9,1
N4.51.0,3,Acupuncture,1,N4.51.0,2
N4.51.0,4,Balashwagandha 101 Plus,1,S14.21,1
N4.51.0,5,Balashwagandhadi,1,,
N4.51.0,6,Dhanadanayanadi,1,,
N4.51.0,7,Dhara-Dhanyamala-Sarvanga,1,,
N4.51.0,8,Dhara-Dhanyamla-Ekanga,1,,
N4.51.0,9,Dhara-Kashaya-Netra,1,,
N4.51.0,10,Exercise Therapy,1,,
N4.51.0,11,Gugguluthiktakam,1,,
N4.51.0,12,Ksheerabala,1,,
N4.51.0,13,Mobilization,1,,
N4.51.0,14,Nasya,1,,
N4.51.0,15,Neurotone Forte,1,,
N4.51.0,16,Pichu-Shiro,1,,
N4.51.0,17,Pooranam Karna,1,,
N4.51.0,18,Saptamrut Loha,1,,
N4.51.0,19,Sweda-PPS-Sarvanga,1,,
N4.51.0,20,Sweda-SSPS(Navara Kizhi)-Netra,1,,
N4.51.0,21,Sweda-SSPS(Navara Kizhi)-Sarvanga,1,,
N4.51.0,22,Tarpanam-Netra,1,,
N4.51.0,23,Ultra sonic Therapy,1,,
N4.51.0,24,Vasti-Anuvasana,1,,
N4.51.0,25,Vasti-Asthapana-Kashaya,1,,
N4.51.0,26,Vasti-Asthapana-Ksheera,1,,
N4.52.3,1,IHC Triphala,1,k12.16,1
N4.52.3,2,Triphala,1,N4.52.3,1
N4.52.3,3,,,M10.2,1
N4.53.11,1,Dhanadarasnadi,1,S14.21,1
N4.53.11,2,Ksheerabala Avarti,1,N4.53.11,2
N4.53.11,3,Ksheerabala,1,S18.0,1
N4.53.11,4,Pyroflex Gel,1,D1.0,1
N4.53.11,5,Shiva,1,V2.63,1
N4.53.11,6,,,B5,1
N4.53.11,7,,,M16.0,1
N4.53.11,8,,,MS R1,1
N4.53.13.0,1,Ashwagandhadi,1,K6.0,1
N4.53.13.0,2,Makardhwaja,1,N4.53.13.0,1
N4.53.13.0,3,Narasimha,1,V2.23,1
N4.53.13.0,4,Nethramrutham,1,,
N4.53.13.0,5,Opta Care,1,,
N4.53.13.0,6,Radona,1,,
N4.53.13.1,1,Ashwagandha,1,N4.53.13.1,1
N4.53.13.1,2,Kalyanakam,1,S10.4,1
N4.53.13.1,3,Saindhava Lavana,1,V2.21,1
N4.53.13.1,4,Yashtimadhu,1,,
N4.54.14,1,Catramide,1,N2.11,1
N4.54.14,2,Cutis Cream,1,N4.54.14,1
N4.54.14,3,Liv 52 DS,1,V13.0,1
N4.54.14,4,Mahamanjishtadi,1,A3.0,1
N4.54.14,5,Mukkadi,1,,
N4.54.15,1,Abhyanga + Sweda-SSPS(Navara Kizhi) - NETRA,1,N4.54.15,1
N4.54.15,2,Abhyanga-Ekanga,1,V2.23,1
N4.54.15,3,Abhyanga-Netra,1,V2.3.0,1
N4.54.15,4,Annalepanam-Netra,1,V2.34.0,1
N4.54.15,5,Aschyotanam(Prakshalanam) + Bandhana - NETRA,1,,
N4.54.15,6,Ashwamed,1,,
N4.54.15,7,Balashwagandha 101 Plain,1,,
N4.54.15,8,Balashwagandha 101 Plus,1,,
N4.54.15,9,Balashwagandhadi,1,,
N4.54.15,10,Dhanadanayanadi,1,,
N4.54.15,11,Dhara-Taila-Shiro,1,,
N4.54.15,12,Dietetics Rounds,1,,
N4.54.15,13,Gorochanadi,1,,
N4.54.15,14,Kapikachu,1,,
N4.54.15,15,Ksheerabala,1,,
N4.54.15,16,Lepam-Mastaka (Forehead),1,,
N4.54.15,17,Nasya-Pratimarsha,1,,
N4.54.15,18,Nasya,1,,
N4.54.15,19,Neurotone Forte,1,,
N4.54.15,20,Oil Application - Ekanga,1,,
N4.54.15,21,Palsinuron,1,,
N4.54.15,22,Sweda-Ishtika,1,,
N4.54.15,23,Sweda-PPS(Elakizhi)-Ekanga,1,,
N4.54.15,24,Sweda-SSPS(Navara Kizhi) - Netra,1,,
N4.54.15,25,Sweda-SSPS(Navara Kizhi)-Netra,1,,
N4.54.15,26,Vasti-Anuvasana,1,,
N4.54.15,27,Vyoshadi,1,,
N4.54.26,1,Ayursulin,1,S16.0,1
N4.54.26,2,Dhara-Taila-Shiro,1,M18.9.0,1
N4.54.26,3,Dietetics Rounds,1,N4.0,1
N4.54.26,4,Kashaya,1,N4.54.26,1
N4.54.26,5,Padabhyanga,1,M10.2,1
N4.54.26,6,Recumbent Bike,1,Y1,1
N4.54.26,7,Sweda-Bashpa(Steam Bath),1,S13.11,1
N4.54.26,8,Sweda-PPS(Elakizhi)-Ekanga,1,,
N4.54.26,9,Udwarthana (Sarvanga),1,,
N4.54.26,10,Varanadi,1,,
N4.54.26,11,Virechana-Nitya,1,,
N4.54.26,12,Yoga session,1,,
N4.55.30,1,Gandhaka,1,V2.0,1
N4.55.30,2,Kaisora Guggulu,1,S16.21.0,1
N4.55.30,3,Triphala Guggulu,2,M7.3,1
N4.55.30,4,Yashtimadhu,1,V2.23,1
N4.55.30,5,,,N4.55.30,2
N4.55.30,6,,,V2.63,1
N4.55.30,7,,,S3.3,1
N4.55.30,8,,,N4.0,1
N4.55.30,9,,,N4.46.0,1
N4.55.30,10,,,S13.11,1
N4.55.31,1,Anjana,1,G8.0,1
N4.55.31,2,Arjuna,1,V1.0,1
N4.55.31,3,Ashwagandha,1,M18.14.0,1
N4.55.31,4,Asthiposhak,1,N4.55.31,5
N4.55.31,5,Bhunimbadi,1,V2.63,1
N4.55.31,6,Brihat Vata Chintamani Plain,2,A2.0,1
N4.55.31,7,Catramide,1,N4.0,2
N4.55.31,8,Chandraprabha,2,V2.0,1
N4.55.31,9,Darsana,1,H2.0,1
N4.55.31,10,Dhanadarasnadi,1,MS M1.0,1
N4.55.31,11,Dhanwantaram,1,P5.0,1
N4.55.31,12,Ekangaveera,1,V16.0,1
N4.55.31,13,Eye Plus,1,N4.35,1
N4.55.31,14,IHC Gokshura,1,M2.0,1
N4.55.31,15,IHC Jyothishmadi,1,M18.9.3,1
N4.55.31,16,IHC Punarnava,1,,
N4.55.31,17,IHC Stira(Orila),1,,
N4.55.31,18,Kaisora Guggulu DS,1,,
N4.55.31,19,Kanchanara Guggulu,1,,
N4.55.31,20,Ksheerabala Avarti,5,,
N4.55.31,21,Liv 52 DS,1,,
N4.55.31,22,Nethramrutham,1,,
N4.55.31,23,Nishakathakadi,1,,
N4.55.31,24,Optha,1,,
N4.55.31,25,Panchakolasavam,1,,
N4.55.31,26,Saraswatharishtam Gold,1,,
N4.55.31,27,Thimiranjanam,1,,
N4.55.31,28,Thriphaladi,1,,
N4.55.31,29,Tribang Shila,1,,
N4.55.31,30,Varanadi,1,,
N4.55.31,31,Vasant Kusumakar Plain,1,,
N4.6,1,Akshabeejadi,1,V2.23,1
N4.6,2,Arborium Plus,1,N4.6,5
N4.6,3,Avipathi,1,N4.25,1
N4.6,4,Chandanadi Anjanam,1,A6.0,2
N4.6,5,Decrin Plus,1,k12.0,1
N4.6,6,G T,1,K2.0,2
N4.6,7,Haridra Khandam,1,V2.9,1
N4.6,8,IHC Triphala,2,K9.0,1
N4.6,9,Lipomap,1,S13.11,2
N4.6,10,Nethramrutham,2,A3.0,2
N4.6,11,Optha,1,J1.0,1
N4.6,12,Pinda,1,B1.34,1
N4.6,13,Sallaki M R,1,K4.10,1
N4.6,14,Sameerapanchakam,1,M2.0,2
N4.6,15,Saptamrut Loha,1,S18.0,1
N4.6,16,Sunetra,1,N4.0,1
N4.6,17,Triphala Guggulu,1,S1.0,1
N4.6,18,Vachalashuna,1,V2.0,1
N4.6,19,Vinayakanjanam,1,N4.40.20.0,1
N4.6,20,,,N4.35,1
N5.0,1,Abhyanga,2,S14.7,1
N5.0,2,Amlant,1,V2.0,3
N5.0,3,Ashwagandha,2,S14.0,1
N5.0,4,Ashwamed,1,N5.0,6
N5.0,5,Aswal Plus,1,A7.0,1
N5.0,6,Bringamalakadi,1,J1.0,1
N5.0,7,Dasamoola,1,D1.0,2
N5.0,8,Dhara-Dhanyamala-Sarvanga,1,S1A.0,1
N5.0,9,Dhara-Ksheera-Shiro,2,O1.4,2
N5.0,10,Dietetics Rounds,2,A6.2,1
N5.0,11,Drakshovin,1,MS G1.0,2
N5.0,12,Eladi,1,S14.21,1
N5.0,13,G T,1,V2.10,1
N5.0,14,Hinguvachadi,1,S14.4,1
N5.0,15,Jeevanthyadi Yamakam,1,S2.10,2
N5.0,16,Lakshadi Guggulu,1,S2.14,1
N5.0,17,Lepam Ekanga,1,A3.0,1
N5.0,18,Lepam-Sthanika,1,S15.36,1
N5.0,19,Manasamithra,1,A6.0,2
N5.0,20,Nasya,1,MS R1,1
N5.0,21,Padabhyanga,1,N4.0,1
N5.0,22,Panchathikthakam,1,S3.3,1
N5.0,23,Pichu,1,N2.21.1,1
N5.0,24,Prabhanjanam,1,S13.11,1
N5.0,25,Puritin,1,V2.63,2
N5.0,26,Rasnaerandadi,2,V1.0,1
N5.0,27,S G,2,V2.36,1
N5.0,28,Sahacharadi,1,M10.1,1
N5.0,29,Sallaki M R,1,k12.17,1
N5.0,30,Saraswatharishtam Gold,1,,
N5.0,31,Shad Dharana DS,1,,
N5.0,32,Sukumaram,1,,
N5.0,33,Sweda-Bashpa(Steam Bath),1,,
N5.0,34,Sweda-PPS-Sarvanga,1,,
N5.0,35,Tagara,1,,
N5.0,36,Utsadana (Sarvanga),1,,
N5.0,37,Vasti-Asthapana-Kashaya,1,,
N5.0,38,Vasti-Asthapana-Ksheera,2,,
N5.0,39,Yashtimadhu,1,,
N5.0,40,Yoga session,1,,
O1.0,1,Abana,1,K10.28,1
O1.0,2,Abhyanga,1,K9.5,1
O1.0,3,Abhyanga-Shiro,1,V2.0,4
O1.0,4,Arimedas,1,A6.0,2
O1.0,5,Arjuna,1,O1.4,1
O1.0,6,Ashwagandha,2,O1.0,4
O1.0,7,Ashwagandarishtam,1,N4.0,1
O1.0,8,Brahmi Plain,1,M18.0,1
O1.0,9,Dhanwantaram,1,S15.31,1
O1.0,10,Dietetics Rounds,1,S0.0,1
O1.0,11,Guduchi,1,K2.0,1
O1.0,12,IHC Gokshura,1,S14.21,1
O1.0,13,IHC Punarnava,1,S14.23,1
O1.0,14,IHC Triphala,1,S15.42,1
O1.0,15,IHC Yashtimadhu,1,N2.21.2,1
O1.0,16,Jalookavacharana (Leech Therapy),1,M6.43,1
O1.0,17,Karpooradi,1,N2.21.0,1
O1.0,18,Kashaya,1,B5,1
O1.0,19,Lepam (Thalapodichil) - Shiro,1,M18.19.4,1
O1.0,20,Madhuyashtyadi,1,V2.10,1
O1.0,21,Nasya,1,k12.0,1
O1.0,22,Nimbadi,1,,
O1.0,23,Oushadha 1,1,,
O1.0,24,Pinda,1,,
O1.0,25,Radona,1,,
O1.0,26,Rasarajeshwar,1,,
O1.0,27,Shankha,1,,
O1.0,28,Shiva,1,,
O1.0,29,Shudha Guggulu,2,,
O1.0,30,Sookshma Triphala,1,,
O1.0,31,Sukumaram,1,,
O1.0,32,Sweda-Bashpa(Steam Bath),1,,
O1.0,33,Sweda-SSPS(Navara Kizhi)-Sarvanga,1,,
O1.0,34,Tagara,1,,
O1.0,35,Tarpanam-Netra,1,,
O1.0,36,Vasti-Shiro,1,,
O1.0,37,Virechana-Nitya,1,,
O1.0,38,Yoga session,1,,
O1.2,1,Abhyanga,1,A7A.0,1
O1.2,2,Ashwagandha,1,V2.63,2
O1.2,3,Avipathi,1,J1.0,1
O1.2,4,Drakshovin,1,K2.5,1
O1.2,5,G T,1,A1.0,1
O1.2,6,Geriforte,2,A2.0,1
O1.2,7,Guduchi,1,A7.0,1
O1.2,8,IHC Triphala,1,O1.2,5
O1.2,9,Kashaya,1,S3.0,1
O1.2,10,Nasika,1,K2.0,1
O1.2,11,Nasya,1,M1,1
O1.2,12,Thikthakam,1,M1.1,1
O1.2,13,,,V2.0,2
O1.2,14,,,D1.0,1
O1.2,15,,,A6.0,1
O1.2,16,,,P5.0,1
